 EPC, RSSI,Count,Date,Time,Product Serial,Location Serial,Product code,Qty
4D4554303035302323170022,1,1,2017/12/04,11:49:27,MET0050##170022,$LOC00MWA101,D0050,1
4D4554303035302323170023,1,1,2017/12/04,11:49:28,MET0050##170023,$LOC00MWA101,D0050,1
4D4554303035302323170024,1,1,2017/12/04,11:49:29,MET0050##170024,$LOC00MWA101,D0050,1
4D4554303035302323170025,1,1,2017/12/04,11:49:30,MET0050##170025,$LOC00MWA101,D0050,1
4D4554303035302323170026,1,1,2017/12/04,11:49:31,MET0050##170026,$LOC00MWA101,D0050,1
4D4554303035302323170027,1,1,2017/12/04,11:49:32,MET0050##170027,$LOC00MWA101,D0050,1
4D4554303035302323170028,1,1,2017/12/04,11:49:33,MET0050##170028,$LOC00MWA101,D0050,1
4D4554303035302323170029,1,1,2017/12/04,11:49:33,MET0050##170029,$LOC00MWA101,D0050,1
4D4554303035302323170030,1,1,2017/12/04,11:49:34,MET0050##170030,$LOC00MWA101,D0050,1
4D4554303035302323170031,1,1,2017/12/04,11:49:34,MET0050##170031,$LOC00MWA101,D0050,1
4D4554303035302323170032,1,1,2017/12/04,11:49:34,MET0050##170032,$LOC00MWA101,D0050,1
4D4554303035302323170033,1,1,2017/12/04,11:49:35,MET0050##170033,$LOC00MWA101,D0050,1
4D4554303035302323170034,1,1,2017/12/04,11:49:35,MET0050##170034,$LOC00MWA101,D0050,1
4D4554303035302323170040,1,1,2017/12/04,11:49:38,MET0050##170040,$LOC00MWA101,D0050,1
4D4554303039392323170021,1,1,2017/12/04,11:55:27,MET0099##170021,$LOC00MWA101,H0008,1
4D4554303039392323170022,1,1,2017/12/04,11:55:27,MET0099##170022,$LOC00MWA101,H0008,1
4D4554303039392323170023,1,1,2017/12/04,11:55:27,MET0099##170023,$LOC00MWA101,H0008,1
4D4554303039392323170024,1,1,2017/12/04,11:55:27,MET0099##170024,$LOC00MWA101,H0008,1
4D4554303039392323170025,1,1,2017/12/04,11:55:27,MET0099##170025,$LOC00MWA101,H0008,1
4D4554303039392323170026,1,1,2017/12/04,11:55:27,MET0099##170026,$LOC00MWA101,H0008,1
4D4554303039392323170027,1,1,2017/12/04,11:55:27,MET0099##170027,$LOC00MWA101,H0008,1
4D4554303039392323170028,1,1,2017/12/04,11:55:27,MET0099##170028,$LOC00MWA101,H0008,1
4D4554303039392323170029,1,1,2017/12/04,11:55:27,MET0099##170029,$LOC00MWA101,H0008,1
4D4554303039392323170030,1,1,2017/12/04,11:55:27,MET0099##170030,$LOC00MWA101,H0008,1
4D4554303039392323170031,1,1,2017/12/04,11:55:27,MET0099##170031,$LOC00MWA101,H0008,1
4D4554303039392323170032,1,1,2017/12/04,11:55:27,MET0099##170032,$LOC00MWA101,H0008,1
4D4554303039392323170033,1,1,2017/12/04,11:55:27,MET0099##170033,$LOC00MWA101,H0008,1
4D4554303039392323170034,1,1,2017/12/04,11:55:27,MET0099##170034,$LOC00MWA101,H0008,1
4D4554303039392323170035,1,1,2017/12/04,11:55:27,MET0099##170035,$LOC00MWA101,H0008,1
4D4554303039392323170036,1,1,2017/12/04,11:55:27,MET0099##170036,$LOC00MWA101,H0008,1
4D4554303039392323170037,1,1,2017/12/04,11:55:27,MET0099##170037,$LOC00MWA101,H0008,1
4D4554303039392323170038,1,1,2017/12/04,11:55:27,MET0099##170038,$LOC00MWA101,H0008,1
4D4554303039392323170039,1,1,2017/12/04,11:55:27,MET0099##170039,$LOC00MWA101,H0008,1
4D4554303039392323170040,1,1,2017/12/04,11:55:27,MET0099##170040,$LOC00MWA101,H0008,1
4D4554303131332323170030,1,1,2017/12/04,12:01:33,MET0113##170030,$LOC00MWA101,H0022,1
4D4554303131332323170031,1,1,2017/12/04,12:01:33,MET0113##170031,$LOC00MWA101,H0022,1
4D4554303131332323170032,1,1,2017/12/04,12:01:33,MET0113##170032,$LOC00MWA101,H0022,1
4D4554303131332323170033,1,1,2017/12/04,12:01:33,MET0113##170033,$LOC00MWA101,H0022,1
4D4554303131332323170034,1,1,2017/12/04,12:01:33,MET0113##170034,$LOC00MWA101,H0022,1
4D4554303131332323170035,1,1,2017/12/04,12:01:33,MET0113##170035,$LOC00MWA101,H0022,1
4D4554303131332323170036,1,1,2017/12/04,12:01:33,MET0113##170036,$LOC00MWA101,H0022,1
4D4554303131332323170037,1,1,2017/12/04,12:01:33,MET0113##170037,$LOC00MWA101,H0022,1
4D4554303131332323170038,1,1,2017/12/04,12:01:33,MET0113##170038,$LOC00MWA101,H0022,1
4D4554303131332323170039,1,1,2017/12/04,12:01:33,MET0113##170039,$LOC00MWA101,H0022,1
4D4554303131332323170040,1,1,2017/12/04,12:01:33,MET0113##170040,$LOC00MWA101,H0022,1
4D4554303131342323170041,1,1,2017/12/04,12:02:27,MET0114##170041,$LOC00MWA101,H0023,1
4D4554303131342323170043,1,1,2017/12/04,12:02:27,MET0114##170043,$LOC00MWA101,H0023,1
4D4554303131342323170044,1,1,2017/12/04,12:02:27,MET0114##170044,$LOC00MWA101,H0023,1
4D4554303131342323170045,1,1,2017/12/04,12:02:27,MET0114##170045,$LOC00MWA101,H0023,1
4D4554303131342323170046,1,1,2017/12/04,12:02:27,MET0114##170046,$LOC00MWA101,H0023,1
4D4554303131342323170047,1,1,2017/12/04,12:02:27,MET0114##170047,$LOC00MWA101,H0023,1
4D4554303131342323170048,1,1,2017/12/04,12:02:27,MET0114##170048,$LOC00MWA101,H0023,1
4D4554303131342323170049,1,1,2017/12/04,12:02:27,MET0114##170049,$LOC00MWA101,H0023,1
4D4554303131342323170050,1,1,2017/12/04,12:02:27,MET0114##170050,$LOC00MWA101,H0023,1
4D4554303131342323170051,1,1,2017/12/04,12:02:27,MET0114##170051,$LOC00MWA101,H0023,1
4D4554303131342323170052,1,1,2017/12/04,12:02:27,MET0114##170052,$LOC00MWA101,H0023,1
4D4554303131342323170053,1,1,2017/12/04,12:02:27,MET0114##170053,$LOC00MWA101,H0023,1
4D4554303131342323170054,1,1,2017/12/04,12:02:27,MET0114##170054,$LOC00MWA101,H0023,1
4D4554303131342323170055,1,1,2017/12/04,12:02:27,MET0114##170055,$LOC00MWA101,H0023,1
4D4554303131342323170056,1,1,2017/12/04,12:02:27,MET0114##170056,$LOC00MWA101,H0023,1
4D4554303131342323170057,1,1,2017/12/04,12:02:27,MET0114##170057,$LOC00MWA101,H0023,1
4D4554303131342323170058,1,1,2017/12/04,12:02:27,MET0114##170058,$LOC00MWA101,H0023,1
4D4554303131342323170059,1,1,2017/12/04,12:02:27,MET0114##170059,$LOC00MWA101,H0023,1
4D4554303131342323170060,1,1,2017/12/04,12:02:27,MET0114##170060,$LOC00MWA101,H0023,1
4D4554303138302323170021,1,1,2017/12/04,12:06:47,MET0180##170021,$LOC00MWA101,K0029,1
4D4554303138302323170022,1,1,2017/12/04,12:06:47,MET0180##170022,$LOC00MWA101,K0029,1
4D4554303138302323170023,1,1,2017/12/04,12:06:47,MET0180##170023,$LOC00MWA101,K0029,1
4D4554303138302323170024,1,1,2017/12/04,12:06:47,MET0180##170024,$LOC00MWA101,K0029,1
4D4554303138302323170025,1,1,2017/12/04,12:06:47,MET0180##170025,$LOC00MWA101,K0029,1
4D4554303138302323170026,1,1,2017/12/04,12:06:47,MET0180##170026,$LOC00MWA101,K0029,1
4D4554303138302323170027,1,1,2017/12/04,12:06:47,MET0180##170027,$LOC00MWA101,K0029,1
4D4554303138302323170028,1,1,2017/12/04,12:06:47,MET0180##170028,$LOC00MWA101,K0029,1
4D4554303138302323170029,1,1,2017/12/04,12:06:47,MET0180##170029,$LOC00MWA101,K0029,1
4D4554303138302323170030,1,1,2017/12/04,12:06:47,MET0180##170030,$LOC00MWA101,K0029,1
4D4554303138302323170031,1,1,2017/12/04,12:06:47,MET0180##170031,$LOC00MWA101,K0029,1
4D4554303138302323170032,1,1,2017/12/04,12:06:47,MET0180##170032,$LOC00MWA101,K0029,1
4D4554303138302323170033,1,1,2017/12/04,12:06:47,MET0180##170033,$LOC00MWA101,K0029,1
4D4554303138302323170034,1,1,2017/12/04,12:06:47,MET0180##170034,$LOC00MWA101,K0029,1
4D4554303138302323170035,1,1,2017/12/04,12:06:47,MET0180##170035,$LOC00MWA101,K0029,1
4D4554303138302323170036,1,1,2017/12/04,12:06:47,MET0180##170036,$LOC00MWA101,K0029,1
4D4554303138302323170037,1,1,2017/12/04,12:06:47,MET0180##170037,$LOC00MWA101,K0029,1
4D4554303138302323170038,1,1,2017/12/04,12:06:47,MET0180##170038,$LOC00MWA101,K0029,1
4D4554303138302323170039,1,1,2017/12/04,12:06:47,MET0180##170039,$LOC00MWA101,K0029,1
4D4554303138302323170040,1,1,2017/12/04,12:06:47,MET0180##170040,$LOC00MWA101,K0029,1
4D4554303237322323170021,1,1,2017/12/04,12:08:30,MET0272##170021,$LOC00MWA101,TB0047,1
4D4554303237322323170022,1,1,2017/12/04,12:08:30,MET0272##170022,$LOC00MWA101,TB0047,1
4D4554303237322323170023,1,1,2017/12/04,12:08:30,MET0272##170023,$LOC00MWA101,TB0047,1
4D4554303237322323170024,1,1,2017/12/04,12:08:30,MET0272##170024,$LOC00MWA101,TB0047,1
4D4554303237322323170025,1,1,2017/12/04,12:08:30,MET0272##170025,$LOC00MWA101,TB0047,1
4D4554303237322323170026,1,1,2017/12/04,12:08:30,MET0272##170026,$LOC00MWA101,TB0047,1
4D4554303237322323170027,1,1,2017/12/04,12:08:30,MET0272##170027,$LOC00MWA101,TB0047,1
4D4554303237322323170028,1,1,2017/12/04,12:08:30,MET0272##170028,$LOC00MWA101,TB0047,1
4D4554303237322323170029,1,1,2017/12/04,12:08:30,MET0272##170029,$LOC00MWA101,TB0047,1
4D4554303237322323170030,1,1,2017/12/04,12:08:30,MET0272##170030,$LOC00MWA101,TB0047,1
4D4554303237322323170031,1,1,2017/12/04,12:08:30,MET0272##170031,$LOC00MWA101,TB0047,1
4D4554303237322323170032,1,1,2017/12/04,12:08:30,MET0272##170032,$LOC00MWA101,TB0047,1
4D4554303237322323170033,1,1,2017/12/04,12:08:30,MET0272##170033,$LOC00MWA101,TB0047,1
4D4554303237322323170034,1,1,2017/12/04,12:08:30,MET0272##170034,$LOC00MWA101,TB0047,1
4D4554303237322323170035,1,1,2017/12/04,12:08:30,MET0272##170035,$LOC00MWA101,TB0047,1
4D4554303237322323170036,1,1,2017/12/04,12:08:30,MET0272##170036,$LOC00MWA101,TB0047,1
4D4554303237322323170037,1,1,2017/12/04,12:08:30,MET0272##170037,$LOC00MWA101,TB0047,1
4D4554303237322323170038,1,1,2017/12/04,12:08:30,MET0272##170038,$LOC00MWA101,TB0047,1
4D4554303237322323170039,1,1,2017/12/04,12:08:30,MET0272##170039,$LOC00MWA101,TB0047,1
4D4554303237322323170040,1,1,2017/12/04,12:08:30,MET0272##170040,$LOC00MWA101,TB0047,1
4D4554303237372323170021,1,1,2017/12/04,12:09:34,MET0277##170021,$LOC00MWA101,TB0054,1
4D4554303237372323170022,1,1,2017/12/04,12:09:34,MET0277##170022,$LOC00MWA101,TB0054,1
4D4554303237372323170023,1,1,2017/12/04,12:09:34,MET0277##170023,$LOC00MWA101,TB0054,1
4D4554303237372323170024,1,1,2017/12/04,12:09:34,MET0277##170024,$LOC00MWA101,TB0054,1
4D4554303237372323170025,1,1,2017/12/04,12:09:34,MET0277##170025,$LOC00MWA101,TB0054,1
4D4554303237372323170026,1,1,2017/12/04,12:09:34,MET0277##170026,$LOC00MWA101,TB0054,1
4D4554303237372323170027,1,1,2017/12/04,12:09:34,MET0277##170027,$LOC00MWA101,TB0054,1
4D4554303237372323170028,1,1,2017/12/04,12:09:34,MET0277##170028,$LOC00MWA101,TB0054,1
4D4554303237372323170029,1,1,2017/12/04,12:09:34,MET0277##170029,$LOC00MWA101,TB0054,1
4D4554303237372323170030,1,1,2017/12/04,12:09:34,MET0277##170030,$LOC00MWA101,TB0054,1
4D4554303237372323170031,1,1,2017/12/04,12:09:34,MET0277##170031,$LOC00MWA101,TB0054,1
4D4554303237372323170032,1,1,2017/12/04,12:09:34,MET0277##170032,$LOC00MWA101,TB0054,1
4D4554303237372323170033,1,1,2017/12/04,12:09:34,MET0277##170033,$LOC00MWA101,TB0054,1
4D4554303237372323170034,1,1,2017/12/04,12:09:34,MET0277##170034,$LOC00MWA101,TB0054,1
4D4554303237372323170035,1,1,2017/12/04,12:09:34,MET0277##170035,$LOC00MWA101,TB0054,1
4D4554303237372323170036,1,1,2017/12/04,12:09:34,MET0277##170036,$LOC00MWA101,TB0054,1
4D4554303237372323170037,1,1,2017/12/04,12:09:34,MET0277##170037,$LOC00MWA101,TB0054,1
4D4554303237372323170038,1,1,2017/12/04,12:09:34,MET0277##170038,$LOC00MWA101,TB0054,1
4D4554303237372323170039,1,1,2017/12/04,12:09:34,MET0277##170039,$LOC00MWA101,TB0054,1
4D4554303237372323170040,1,1,2017/12/04,12:09:34,MET0277##170040,$LOC00MWA101,TB0054,1
4D4554303239332323170024,1,1,2017/12/04,12:10:08,MET0293##170024,$LOC00MWA101,TB0114,1
4D4554303239332323170025,1,1,2017/12/04,12:10:08,MET0293##170025,$LOC00MWA101,TB0114,1
4D4554303239332323170026,1,1,2017/12/04,12:10:08,MET0293##170026,$LOC00MWA101,TB0114,1
4D4554303239332323170027,1,1,2017/12/04,12:10:08,MET0293##170027,$LOC00MWA101,TB0114,1
4D4554303239332323170028,1,1,2017/12/04,12:10:08,MET0293##170028,$LOC00MWA101,TB0114,1
4D4554303239332323170029,1,1,2017/12/04,12:10:08,MET0293##170029,$LOC00MWA101,TB0114,1
4D4554303239332323170030,1,1,2017/12/04,12:10:08,MET0293##170030,$LOC00MWA101,TB0114,1
4D4554303239332323170038,1,1,2017/12/04,12:10:08,MET0293##170038,$LOC00MWA101,TB0114,1
4D4554303239332323170039,1,1,2017/12/04,12:10:08,MET0293##170039,$LOC00MWA101,TB0114,1
4D4554303239332323170040,1,1,2017/12/04,12:10:08,MET0293##170040,$LOC00MWA101,TB0114,1
4D4554303034312323170006,1,1,2017/12/04,12:16:51,MET0041##170006,$LOC00MWA101,D0045,1
4D4554303034312323170007,1,1,2017/12/04,12:16:51,MET0041##170007,$LOC00MWA101,D0045,1
4D4554303034312323170008,1,1,2017/12/04,12:16:51,MET0041##170008,$LOC00MWA101,D0045,1
4D4554303034312323170009,1,1,2017/12/04,12:16:51,MET0041##170009,$LOC00MWA101,D0045,1
4D4554303034312323170010,1,1,2017/12/04,12:16:51,MET0041##170010,$LOC00MWA101,D0045,1
4D4554303034312323170011,1,1,2017/12/04,12:16:51,MET0041##170011,$LOC00MWA101,D0045,1
4D4554303034312323170012,1,1,2017/12/04,12:16:51,MET0041##170012,$LOC00MWA101,D0045,1
4D4554303034312323170013,1,1,2017/12/04,12:16:51,MET0041##170013,$LOC00MWA101,D0045,1
4D4554303034312323170014,1,1,2017/12/04,12:16:51,MET0041##170014,$LOC00MWA101,D0045,1
4D4554303034312323170015,1,1,2017/12/04,12:16:51,MET0041##170015,$LOC00MWA101,D0045,1
4D4554303034312323170016,1,1,2017/12/04,12:16:51,MET0041##170016,$LOC00MWA101,D0045,1
4D4554303034312323170017,1,1,2017/12/04,12:16:51,MET0041##170017,$LOC00MWA101,D0045,1
4D4554303034312323170018,1,1,2017/12/04,12:16:51,MET0041##170018,$LOC00MWA101,D0045,1
4D4554303034312323170019,1,1,2017/12/04,12:16:51,MET0041##170019,$LOC00MWA101,D0045,1
4D4554303034312323170020,1,1,2017/12/04,12:16:51,MET0041##170020,$LOC00MWA101,D0045,1
4D4554303034312323170021,1,1,2017/12/04,12:16:51,MET0041##170021,$LOC00MWA101,D0045,1
4D4554303034312323170022,1,1,2017/12/04,12:16:51,MET0041##170022,$LOC00MWA101,D0045,1
4D4554303034312323170023,1,1,2017/12/04,12:16:51,MET0041##170023,$LOC00MWA101,D0045,1
4D4554303034312323170024,1,1,2017/12/04,12:16:51,MET0041##170024,$LOC00MWA101,D0045,1
4D4554303034312323170025,1,1,2017/12/04,12:16:51,MET0041##170025,$LOC00MWA101,D0045,1
4D4554303034322323170001,1,1,2017/12/04,12:17:54,MET0042##170001,$LOC00MWA101,D0046,1
4D4554303034322323170002,1,1,2017/12/04,12:17:54,MET0042##170002,$LOC00MWA101,D0046,1
4D4554303034322323170003,1,1,2017/12/04,12:17:54,MET0042##170003,$LOC00MWA101,D0046,1
4D4554303034322323170004,1,1,2017/12/04,12:17:54,MET0042##170004,$LOC00MWA101,D0046,1
4D4554303034322323170005,1,1,2017/12/04,12:17:54,MET0042##170005,$LOC00MWA101,D0046,1
4D4554303034322323170006,1,1,2017/12/04,12:17:54,MET0042##170006,$LOC00MWA101,D0046,1
4D4554303034322323170007,1,1,2017/12/04,12:17:54,MET0042##170007,$LOC00MWA101,D0046,1
4D4554303034322323170008,1,1,2017/12/04,12:17:54,MET0042##170008,$LOC00MWA101,D0046,1
4D4554303034322323170009,1,1,2017/12/04,12:17:54,MET0042##170009,$LOC00MWA101,D0046,1
4D4554303034322323170010,1,1,2017/12/04,12:17:54,MET0042##170010,$LOC00MWA101,D0046,1
4D4554303034322323170011,1,1,2017/12/04,12:17:54,MET0042##170011,$LOC00MWA101,D0046,1
4D4554303034322323170012,1,1,2017/12/04,12:17:54,MET0042##170012,$LOC00MWA101,D0046,1
4D4554303034322323170013,1,1,2017/12/04,12:17:54,MET0042##170013,$LOC00MWA101,D0046,1
4D4554303034322323170014,1,1,2017/12/04,12:17:54,MET0042##170014,$LOC00MWA101,D0046,1
4D4554303034322323170015,1,1,2017/12/04,12:17:54,MET0042##170015,$LOC00MWA101,D0046,1
4D4554303034322323170016,1,1,2017/12/04,12:17:54,MET0042##170016,$LOC00MWA101,D0046,1
4D4554303034322323170017,1,1,2017/12/04,12:17:54,MET0042##170017,$LOC00MWA101,D0046,1
4D4554303034322323170018,1,1,2017/12/04,12:17:54,MET0042##170018,$LOC00MWA101,D0046,1
4D4554303034322323170019,1,1,2017/12/04,12:17:54,MET0042##170019,$LOC00MWA101,D0046,1
4D4554303034322323170020,1,1,2017/12/04,12:17:54,MET0042##170020,$LOC00MWA101,D0046,1
4D4554303034322323170021,1,1,2017/12/04,12:17:54,MET0042##170021,$LOC00MWA101,D0046,1
4D4554303034322323170022,1,1,2017/12/04,12:17:54,MET0042##170022,$LOC00MWA101,D0046,1
4D4554303034322323170023,1,1,2017/12/04,12:17:54,MET0042##170023,$LOC00MWA101,D0046,1
4D4554303034322323170024,1,1,2017/12/04,12:17:54,MET0042##170024,$LOC00MWA101,D0046,1
4D4554303034322323170025,1,1,2017/12/04,12:17:54,MET0042##170025,$LOC00MWA101,D0046,1
4D4554303034322323170026,1,1,2017/12/04,12:17:54,MET0042##170026,$LOC00MWA101,D0046,1
4D4554303034322323170027,1,1,2017/12/04,12:17:54,MET0042##170027,$LOC00MWA101,D0046,1
4D4554303034322323170028,1,1,2017/12/04,12:17:54,MET0042##170028,$LOC00MWA101,D0046,1
4D4554303034322323170029,1,1,2017/12/04,12:17:54,MET0042##170029,$LOC00MWA101,D0046,1
4D4554303034322323170030,1,1,2017/12/04,12:17:54,MET0042##170030,$LOC00MWA101,D0046,1
4D4554303034322323170031,1,1,2017/12/04,12:17:54,MET0042##170031,$LOC00MWA101,D0046,1
4D4554303034322323170032,1,1,2017/12/04,12:17:54,MET0042##170032,$LOC00MWA101,D0046,1
4D4554303034322323170033,1,1,2017/12/04,12:17:54,MET0042##170033,$LOC00MWA101,D0046,1
4D4554303034322323170034,1,1,2017/12/04,12:17:54,MET0042##170034,$LOC00MWA101,D0046,1
4D4554303034322323170035,1,1,2017/12/04,12:17:54,MET0042##170035,$LOC00MWA101,D0046,1
4D4554303034322323170036,1,1,2017/12/04,12:17:54,MET0042##170036,$LOC00MWA101,D0046,1
4D4554303034322323170037,1,1,2017/12/04,12:17:54,MET0042##170037,$LOC00MWA101,D0046,1
4D4554303034322323170038,1,1,2017/12/04,12:17:54,MET0042##170038,$LOC00MWA101,D0046,1
4D4554303034322323170039,1,1,2017/12/04,12:17:54,MET0042##170039,$LOC00MWA101,D0046,1
4D4554303034322323170040,1,1,2017/12/04,12:17:54,MET0042##170040,$LOC00MWA101,D0046,1
4D4554303034322323170041,1,1,2017/12/04,12:17:54,MET0042##170041,$LOC00MWA101,D0046,1
4D4554303034322323170042,1,1,2017/12/04,12:17:54,MET0042##170042,$LOC00MWA101,D0046,1
4D4554303034322323170043,1,1,2017/12/04,12:17:54,MET0042##170043,$LOC00MWA101,D0046,1
4D4554303034322323170044,1,1,2017/12/04,12:17:54,MET0042##170044,$LOC00MWA101,D0046,1
4D4554303034322323170045,1,1,2017/12/04,12:17:54,MET0042##170045,$LOC00MWA101,D0046,1
4D4554303034322323170046,1,1,2017/12/04,12:17:54,MET0042##170046,$LOC00MWA101,D0046,1
4D4554303034322323170047,1,1,2017/12/04,12:17:54,MET0042##170047,$LOC00MWA101,D0046,1
4D4554303034322323170048,1,1,2017/12/04,12:17:54,MET0042##170048,$LOC00MWA101,D0046,1
4D4554303034322323170049,1,1,2017/12/04,12:17:54,MET0042##170049,$LOC00MWA101,D0046,1
4D4554303034322323170050,1,1,2017/12/04,12:17:54,MET0042##170050,$LOC00MWA101,D0046,1
4D4554303034342323170007,1,1,2017/12/04,12:18:58,MET0044##170007,$LOC00MWA101,D0047,1
4D4554303034342323170008,1,1,2017/12/04,12:18:58,MET0044##170008,$LOC00MWA101,D0047,1
4D4554303034342323170009,1,1,2017/12/04,12:18:58,MET0044##170009,$LOC00MWA101,D0047,1
4D4554303034342323170010,1,1,2017/12/04,12:18:58,MET0044##170010,$LOC00MWA101,D0047,1
4D4554303034342323170011,1,1,2017/12/04,12:18:58,MET0044##170011,$LOC00MWA101,D0047,1
4D4554303034342323170012,1,1,2017/12/04,12:18:58,MET0044##170012,$LOC00MWA101,D0047,1
4D4554303034342323170013,1,1,2017/12/04,12:18:58,MET0044##170013,$LOC00MWA101,D0047,1
4D4554303034342323170014,1,1,2017/12/04,12:18:58,MET0044##170014,$LOC00MWA101,D0047,1
4D4554303034342323170015,1,1,2017/12/04,12:18:58,MET0044##170015,$LOC00MWA101,D0047,1
4D4554303034342323170016,1,1,2017/12/04,12:18:58,MET0044##170016,$LOC00MWA101,D0047,1
4D4554303034342323170017,1,1,2017/12/04,12:18:58,MET0044##170017,$LOC00MWA101,D0047,1
4D4554303034342323170018,1,1,2017/12/04,12:18:58,MET0044##170018,$LOC00MWA101,D0047,1
4D4554303034342323170019,1,1,2017/12/04,12:18:58,MET0044##170019,$LOC00MWA101,D0047,1
4D4554303034342323170020,1,1,2017/12/04,12:18:58,MET0044##170020,$LOC00MWA101,D0047,1
4D4554303034342323170021,1,1,2017/12/04,12:18:58,MET0044##170021,$LOC00MWA101,D0047,1
4D4554303034342323170022,1,1,2017/12/04,12:18:58,MET0044##170022,$LOC00MWA101,D0047,1
4D4554303034342323170023,1,1,2017/12/04,12:18:58,MET0044##170023,$LOC00MWA101,D0047,1
4D4554303034342323170024,1,1,2017/12/04,12:18:58,MET0044##170024,$LOC00MWA101,D0047,1
4D4554303034342323170025,1,1,2017/12/04,12:18:58,MET0044##170025,$LOC00MWA101,D0047,1
4D4554303034362323170003,1,1,2017/12/04,12:21:58,MET0046##170003,$LOC00MWA101,D0048,1
4D4554303034362323170007,1,1,2017/12/04,12:21:58,MET0046##170007,$LOC00MWA101,D0048,1
4D4554303034362323170008,1,1,2017/12/04,12:21:58,MET0046##170008,$LOC00MWA101,D0048,1
4D4554303034362323170009,1,1,2017/12/04,12:21:58,MET0046##170009,$LOC00MWA101,D0048,1
4D4554303034362323170010,1,1,2017/12/04,12:21:58,MET0046##170010,$LOC00MWA101,D0048,1
4D4554303034362323170011,1,1,2017/12/04,12:21:58,MET0046##170011,$LOC00MWA101,D0048,1
4D4554303034362323170012,1,1,2017/12/04,12:21:58,MET0046##170012,$LOC00MWA101,D0048,1
4D4554303034362323170013,1,1,2017/12/04,12:21:58,MET0046##170013,$LOC00MWA101,D0048,1
4D4554303034362323170014,1,1,2017/12/04,12:21:58,MET0046##170014,$LOC00MWA101,D0048,1
4D4554303034362323170015,1,1,2017/12/04,12:21:58,MET0046##170015,$LOC00MWA101,D0048,1
4D4554303034362323170016,1,1,2017/12/04,12:21:58,MET0046##170016,$LOC00MWA101,D0048,1
4D4554303034362323170017,1,1,2017/12/04,12:21:58,MET0046##170017,$LOC00MWA101,D0048,1
4D4554303034362323170018,1,1,2017/12/04,12:21:58,MET0046##170018,$LOC00MWA101,D0048,1
4D4554303034362323170019,1,1,2017/12/04,12:21:58,MET0046##170019,$LOC00MWA101,D0048,1
4D4554303034362323170020,1,1,2017/12/04,12:21:58,MET0046##170020,$LOC00MWA101,D0048,1
4D4554303034362323170021,1,1,2017/12/04,12:21:58,MET0046##170021,$LOC00MWA101,D0048,1
4D4554303034362323170022,1,1,2017/12/04,12:21:58,MET0046##170022,$LOC00MWA101,D0048,1
4D4554303034362323170023,1,1,2017/12/04,12:21:58,MET0046##170023,$LOC00MWA101,D0048,1
4D4554303034362323170024,1,1,2017/12/04,12:21:58,MET0046##170024,$LOC00MWA101,D0048,1
4D4554303034362323170025,1,1,2017/12/04,12:21:58,MET0046##170025,$LOC00MWA101,D0048,1
4D4554303034382323170001,1,1,2017/12/04,12:23:35,MET0048##170001,$LOC00MWA101,D0049,1
4D4554303034382323170002,1,1,2017/12/04,12:23:35,MET0048##170002,$LOC00MWA101,D0049,1
4D4554303034382323170003,1,1,2017/12/04,12:23:35,MET0048##170003,$LOC00MWA101,D0049,1
4D4554303034382323170004,1,1,2017/12/04,12:23:35,MET0048##170004,$LOC00MWA101,D0049,1
4D4554303034382323170005,1,1,2017/12/04,12:23:35,MET0048##170005,$LOC00MWA101,D0049,1
4D4554303034382323170006,1,1,2017/12/04,12:23:35,MET0048##170006,$LOC00MWA101,D0049,1
4D4554303034382323170007,1,1,2017/12/04,12:23:35,MET0048##170007,$LOC00MWA101,D0049,1
4D4554303034382323170008,1,1,2017/12/04,12:23:35,MET0048##170008,$LOC00MWA101,D0049,1
4D4554303034382323170009,1,1,2017/12/04,12:23:35,MET0048##170009,$LOC00MWA101,D0049,1
4D4554303034382323170010,1,1,2017/12/04,12:23:35,MET0048##170010,$LOC00MWA101,D0049,1
4D4554303034382323170011,1,1,2017/12/04,12:23:35,MET0048##170011,$LOC00MWA101,D0049,1
4D4554303034382323170012,1,1,2017/12/04,12:23:35,MET0048##170012,$LOC00MWA101,D0049,1
